experiment,level,gamma_coefficient,gamma_exponent,gamma,n_steps,completed,path
data,residue,6,0,6.0,3587,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_mix_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,3161,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_mix_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,3876,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_mix_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,6152,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_mix_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5804,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_mix_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5804,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_mix_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5804,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_mix_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_mix_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_mix_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11152,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,16263,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,16836,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5305,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5305,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5305,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1102,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1346,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1511,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2423,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2423,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2423,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10426,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,16440,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,17906,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,52936,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,52936,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,52936,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1828,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2052,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2104,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2588,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2588,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2588,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,14786,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,25715,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,23207,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_noise_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,83736,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,83736,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,83736,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_noise_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_noise_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_noise_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,7676,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,13433,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,15032,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10620,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10620,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10620,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p0/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p0_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,12913,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,22737,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10182,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11109,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11109,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11109,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p1/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p1_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,7623,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,13347,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,9631,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,13590,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,13590,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,13590,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p10/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p10_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11146,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,18699,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,12862,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10006,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10006,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,10006,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p100/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p100_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11545,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,8898,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,23924,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_R3_k_sequence/train_BRD4_AF2-MSAss_shuffle_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11450,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11450,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p500_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,11450,True,/home/alexi/Documents/ValDX/data/BRD4_AF2-MSAss_shuffle_p500/Benchmark/RW_bench/BRD4_AF2-MSAss_shuffle_p500_RW_bench_Sp_res_neighbours/train_BRD4_AF2-MSAss_shuffle_p500_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2951,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2642,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1232,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4582,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p0_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2403,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p0_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4359,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p0/Benchmark/RW_bench/BRD4_T-FES_mix_p0_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p0_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2730,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2583,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,3554,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4121,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p1_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2250,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p1_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4130,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p1/Benchmark/RW_bench/BRD4_T-FES_mix_p1_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p1_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2300,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,1861,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,2895,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5537,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p10_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,3782,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p10_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4518,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p10/Benchmark/RW_bench/BRD4_T-FES_mix_p10_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p10_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4885,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,3085,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4207,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,5608,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p100_1/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,7501,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p100_2/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,4599,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p100/Benchmark/RW_bench/BRD4_T-FES_mix_p100_RW_bench_Sp_res_neighbours/train_BRD4_T-FES_mix_p100_3/reweighting_gamma_6x10^0per_iteration_output.dat
data,residue,6,0,6.0,9167,True,/home/alexi/Documents/ValDX/data/BRD4_T-FES_mix_p500/Benchmark/RW_bench/BRD4_T-FES_mix_p500_RW_bench_R3_k_sequence/train_BRD4_T-FES_mix_p500_1/reweighting_gamma_6x10^0per_iteration_output.dat
